,date,arroba,text,tweet_id,favorite,retweet
94,2019-04-12 13:37:13,leiamoneytimes,#B3SA3 Volume de negociações com índices de ações dispara na B3 em março https://t.co/1terLvL2KZ,1116696777657331712,1,1
95,2019-05-08 00:50:00,br_tradingview,#B3SA3 - Oportunidade PONTO CONTINUO e BANDEIRA DE ALTA - TradingView - https://t.co/4EZNf2c4To,1125925786496765954,1,0
96,2019-04-23 12:28:47,leiamoneytimes,"#B3SA3 B3 aprova emissão de debêntures em R$ 1,2 bilhão https://t.co/T2jBCDDdVT",1120665822668709888,0,0
97,2019-05-03 20:32:54,daltonvieira,"Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, ODPV3, CSNA3, GOLL4, B3SA3, ARZZ3, ITSA4 e LREN3. Assista! https://t.co/5J5sZtsPtB",1124411532836790274,1,0
98,2019-04-12 14:03:15,elevenfinancial,"Nos dados operacionais referentes a março, @B3_Oficial informa que, no segmento BM&amp;F, volume médio diário aumentou 23% comparado ao mesmo mês do ano passado e receita por contrato média variou 10,7% com destaque para o aumento da taxa de câmbio. #B3SA3",1116703328803729408,5,1
99,2019-03-14 17:44:19,THIAGOSALOMAO,"@gusmaran Fiz uma continha de padeiro aqui:

1. B3 pode pagar até 150% payout em 2019
2. Em 2018, lucro foi aprox R$ 1/ação
3. Se lucro +30% em 2019, vai pra R$ 1,30/ação
4. Se ela entregar 150% payout, vai pagar R$ 1,95/ação em div
5. Se B3SA3 = R$ 33,33 hj, DIVIDEND YIELD = 5,85%",1106249714901618689,11,0
100,2019-04-05 09:25:30,leiamoneytimes,&lt;&lt; #B3SA3 B3 revela calendário com 9 mudanças em produtos até 2020 https://t.co/bzr9QP7UEl,1114096713806032897,0,0
101,2019-03-21 17:00:08,leiamoneytimes,"#B3SA3 Ações da B3 mudaram de patamar por volumes na bolsa, diz Bradesco BBI https://t.co/i4BGiZNgax",1108775309397159937,2,0
102,2019-03-21 18:26:35,AprendaComTC,"$B3SA3: Ações da B3 mudaram de patamar por volumes na bolsa, diz Bradesco BBI (Money Times)

https://t.co/qCWwJqBwcH",1108797065822375936,7,1
103,2019-03-08 01:41:07,joaosandrini,@rbreia Itaúsa é campeão disparado na sua enquete. Acho b3sa3 muuuuito melhor. Não tem concorrente. Banco grande está no limite pra fintech começar a incomodar.,1103832990231285762,1,1
104,2019-04-02 01:10:16,giordano_bruno,@empiricus B3SA3,1112884923705278465,1,0
105,2019-04-05 00:09:25,leiamoneytimes,#ITUB4 #B3SA3 #CIEL3 XP Investimentos deixa de recomendar compra das ações do Itaú e B3 https://t.co/g0gftyS1Cm,1113956771536744448,1,0
106,2019-04-05 17:30:00,br_tradingview,#B3SA3 - B3SA Possível continuidade na tendência boas Oportunidade  - TradingView - https://t.co/5j0LPjM3eY,1114218643880009728,1,1
107,2019-02-27 00:35:47,short_squeeze_,@helocruz @rNg_romulonunes E B3SA3 ? Cara ou barata ? Me falam que tá cara há muito tempo e eu continua achando uma barganha,1100555057190313986,1,0
108,2019-03-15 18:04:44,Duarteematheuz,"@vbernardes_ B3SA3 ta bem demais, acabei de ver",1106617240110223364,0,0
109,2019-03-09 18:30:16,rodpaschoal,@hbredda pra zaga é b3sa3,1104449338552528896,0,0
