,date,arroba,text,tweet_id,favorite,retweet
78,2019-05-22 02:24:36,bitcoinincoins,"IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3 e BBAS3 https://t.co/XwTFGMmGTr",1131023023878705153,0,0
79,2019-05-20 20:28:44,daltonvieira,"Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, B3SA3, MGLU3, MRVE3, LREN3, CCRO3, BBDC4. Assista!
https://t.co/VpCXQRpHiT",1130571078424760321,0,0
80,2019-05-28 11:20:47,ro_s_campos,@hbredda @mariodeavelar Nao precisa usar mais de 100% do PL. A pergunta é: por que comprar 50% do PL em mglu3 e nao 100%? Qual o tamanho idral da posicao?,1133332282201321472,0,0
81,2019-05-27 23:39:59,AprendaComTC,"$MGLU3: Magazine Luiza terá lojas dentro de hipermercados do Carrefour (Estado)

https://t.co/FjARms4MWO",1133155921906012162,23,2
82,2019-05-28 03:21:54,CassioAlves5,"@hbredda Eu acabei tentando fazer as contas com a MGLU3. Hoje a TIR da Magazine esta perto de 6% ?

Usei os dados do 1T19; LPA = 0.7, g=5%, PX=192. Eu acabei multiplicando o resultado por 4, para chegar no LPA anual, parecia fazer mais sentido, não encontrei o guidance de crescimento...",1133211771219656704,0,0
83,2019-05-23 19:37:04,i58imoveis,$MGLU3 - Centauro e Magazine Luiza têm dia volátil na Bolsa com disputa por Netshoes https://t.co/Ep1AI8JlZ0,1131645239582756866,0,0
84,2019-05-27 00:52:43,DuctorMarcus,"#MGLU3 informou na noite deste domingo (26) que elevou sua oferta pela Netshoes em 50%.
https://t.co/OZV5opGk5I",1132811836510867457,3,0
85,2019-05-20 20:02:07,leiamoneytimes,#MGLU3 Magazine Luiza: BB Investimentos eleva preço-alvo e indica compra das ações https://t.co/RkHL7a1l9J,1130564377449570305,1,1
86,2019-05-27 12:54:31,InvestingBrasil,"LEILÃO

Magazine Luiza eleva oferta para compra da Netshoes para US$ 93 milhões - https://t.co/c9JuWM6qFh

#NETS #MGLU3 #CNTO3",1132993486347808769,12,2
87,2019-05-27 22:31:36,andersonmeneses,"#MGLU3 Magazine Luiza anuncia parceria com Carrefour em projeto piloto para operar as categorias de eletrodomésticos, produtos eletrônicos e similares da rede francesa. https://t.co/so6xrgFLOD",1133138711347122179,7,1
88,2019-05-28 00:11:12,dione_xavier,@CS_g1r @magazineluiza Agora coloca MGLU3,1133163779246776320,0,0
89,2019-05-27 12:55:02,i58imoveis,$MGLU3 - (MGLU3) - LEILAO DE  MAGAZ LUIZA ON      NM ATE  10:05:00 HS https://t.co/TrAOVL6uzN,1132993615440109568,0,0
90,2019-05-22 11:40:08,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3, MRVE3, ELET3, JBSS3 e BRFS3. Asissta!
https://t.co/IZRZzxfKRG",1131162827903909889,1,0
91,2019-05-23 13:42:46,lotavioflho,"@RaphaFigueredo Otima noticia, vamos comprar mais MGLU3 hoje..",1131556075185070081,0,0
92,2019-05-21 20:24:32,daltonvieira,"Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3, MRVE3, ELET3, JBSS3 e BRFS3. Assista!
https://t.co/IZRZzxfKRG",1130932406381367299,1,0
