,date,arroba,text,tweet_id,favorite,retweet
100,2019-04-06 03:07:17,thbangel,"@uorrembife IRBR3, PRIO3 e TRPL4",1114363923019517952,4,0
101,2019-04-10 02:40:58,brunoboni,@JamesGBrasil @gpbfinance Sqia3 não? IRBR3? BBSE?,1115806850182782976,2,0
102,2019-04-06 03:21:37,JoelBGomes,"@uorrembife Crpg5, irbr3, brsr6",1114367530821406721,2,0
103,2019-04-05 18:32:28,Elitpro,IRBR3 está caro na opinião de muitos desde 70. https://t.co/1XHG8ie3AH,1114234362223038464,1,0
104,2019-04-02 11:40:07,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINJ19, WDOK19, PETR4, VALE3, IRBR3, PRIO3, ITUB4, ABEV3, GGBR4, ODPV3 e LCAM3. Assista! https://t.co/abxQNIINpK",1113043429804699648,0,0
105,2019-04-01 11:40:10,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINJ19, WDOK19, PETR4, VALE3, IRBR3, PRIO3, CSNA3, SBSP3, LREN3 e JBSS3. Assista! https://t.co/fwA2UfxNFT",1112681055834816513,2,0
106,2019-04-05 12:57:02,alfredomartini,$IRBR3 - (IRBR3) - LEILAO DE  IRBBRASIL REON      NM ATE  10:05:00 HS https://t.co/kvQiT5VvnC,1114149949384601600,0,0
107,2019-04-06 03:19:33,mariana_zanutto,@thbangel @uorrembife IRBR3 https://t.co/M4xoWQeXzE,1114367007414263811,2,0
108,2019-04-05 12:27:22,alfredomartini,"$IRBR3 - Bom dia, Investidor! 05 de abril de 2019 https://t.co/j0H0fq1dnc",1114142482407809024,0,0
109,2019-04-22 15:27:26,selusava,"IRBBRASIL RE ON - IRBR3 - IRB - BRASIL RESSEGUROS S.A.
ENQUANTO SE ESPERA pETROBRAS
 PETR4 https://t.co/ZqpLhXKDpp",1120348393539293186,1,0
110,2019-04-03 11:40:08,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINJ19, WDOK19, PETR4, VALE3, PRIO3, ABEV3, IRBR3, BBAS3, PSSA3, MGLU3 e VVAR3. Assista! https://t.co/jO9o1pGwPm",1113405822938361857,0,0
111,2019-04-05 18:51:53,RubensSciotti,@PedroCerize @clubequantian Todo o mundo só fala em irbr3. Eu desconfio.,1114239250705391616,1,0
112,2019-03-29 19:58:13,alfredomartini,"$IRBR3 - (IRBR3) - ATENCAO PARA O CALL - PRECO R$  150,00 https://t.co/UN7MBlYih0",1111719226715320321,0,0
113,2019-04-09 21:53:01,alfredomartini,$IRBR3 - IRBBRASIL RE (IRBR-NM) - Comite de Auditoria Estatutario (CAE) - 01/04/19aa https://t.co/fvATRiAQLF,1115734384731205632,0,0
114,2019-04-07 17:41:26,WallFigueiredo,"Rastreamento de #ações : SEMANAL p/ 08 a 12/04/19, Analise se romper: 

BBSE3 28,19
BKBR3 23,73
BBAS3 49,93
CESP6 25,82
IRBR3 94,74
BOVA11 94,24
BOVV11 97,39
PIBB11 166,55
JHSF3 2,65
AMAR3 7,68
MRVE3 14,30",1114946298556362752,4,0
115,2019-04-01 20:26:32,daltonvieira,"Análise - IBOV, WINJ19, WDOK19, PETR4, VALE3, IRBR3, PRIO3, ITUB4, ABEV3, GGBR4, ODPV3 e LCAM3. Assista! https://t.co/abxQNIINpK",1112813520134004738,0,0
116,2019-04-02 16:43:04,crisinveste,AZUL4 e IRBR3 entraram na 1a prévia do Ibovespa! Quando as ações entram - de fato - pro índice há maior demanda de compra pelas ações pelos fundos que seguem o índice e as ações podem ser… https://t.co/2g59YU4ezX,1113119667709792257,2,0
